Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
942,28,A,0.9876690932048193,0.5221734209944925,VIE,VIE_28_A
942,28,C,0.9341890483104431,0.1924460886490792,VIE,VIE_28_C
942,29,B,0.9677440553428253,0.16868969183825014,VIE,VIE_29_B
942,30,F,0.9767477911927903,0.13673936541217807,VIE,VIE_30_F
943,1,A,0.9634042983483264,0.4754745414479466,VIE,VIE_1_A
943,1,C,0.9544425168375964,0.1757765912442955,VIE,VIE_1_C
943,2,A,0.9832539226623771,0.538258005224788,VIE,VIE_2_A
943,2,C,0.9789002561892614,0.3884591412382433,VIE,VIE_2_C
943,3,A,0.9692557948586797,0.5001743989264993,VIE,VIE_3_A
943,3,C,0.9662244214629677,0.2186274377660165,VIE,VIE_3_C
943,4,A,0.9808864387997123,0.4542747866891418,VIE,VIE_4_A
943,4,C,0.9453705042154023,0.2081590533362158,VIE,VIE_4_C
943,5,A,0.9816041538664397,0.42998843565929246,VIE,VIE_5_A
943,5,C,0.9662958523627667,0.16880535612126,VIE,VIE_5_C
943,6,A,0.9901026555917282,0.49476235663063006,VIE,VIE_6_A
943,6,C,0.9651057040086514,0.1674463236461387,VIE,VIE_6_C
943,7,A,0.9827223285023854,0.4477302966169259,VIE,VIE_7_A
943,7,C,0.9790200382642729,0.17817432210692818,VIE,VIE_7_C
943,8,A,0.9694632554467865,0.4187884879706014,VIE,VIE_8_A
943,8,C,0.9858232091582814,0.1845238472791689,VIE,VIE_8_C
943,9,A,0.9782631537694373,0.4961832676226474,VIE,VIE_9_A
943,9,C,0.9873879757274002,0.1745849628861041,VIE,VIE_9_C
943,10,A,0.9737794115451084,0.535274663883543,VIE,VIE_10_A
943,10,C,0.9492746213497756,0.1550150670312425,VIE,VIE_10_C
943,11,A,0.9919422089509349,0.47533824617395376,VIE,VIE_11_A
943,11,C,0.9690968125506968,0.2039987097483508,VIE,VIE_11_C
943,12,A,0.9774784436121129,0.5269975423023002,VIE,VIE_12_A
943,12,C,0.9489516741584982,0.1538239320097463,VIE,VIE_12_C
943,13,A,0.9885600261434336,0.4319238902170805,VIE,VIE_13_A
943,13,C,0.9458447599027626,0.1861725829188865,VIE,VIE_13_C
943,14,A,0.9845517021271686,0.5206754854124745,VIE,VIE_14_A
943,14,C,0.970875612179593,0.1569856696261582,VIE,VIE_14_C
943,15,A,0.9760469326555353,0.4882857289851342,VIE,VIE_15_A
943,15,C,0.9732377781909635,0.1643772804708969,VIE,VIE_15_C
943,16,A,0.9837300290779165,0.5024918920995123,VIE,VIE_16_A
943,16,C,0.9590336257503077,0.1698028652995249,VIE,VIE_16_C
943,17,A,0.9816151866136075,0.5582232267497025,VIE,VIE_17_A
943,17,C,0.9615354891767152,0.1638048777608575,VIE,VIE_17_C
943,18,A,0.9811652017536443,0.5194647446621411,VIE,VIE_18_A
943,18,C,0.9443220567581334,0.1892535983185676,VIE,VIE_18_C
943,19,A,0.9937698428021495,0.48467115893775453,VIE,VIE_19_A
943,19,C,0.9558519176559414,0.1959908949427174,VIE,VIE_19_C
943,20,A,0.9905420116053043,0.5217290852110521,VIE,VIE_20_A
943,20,C,0.9681003539344388,0.1934853832265877,VIE,VIE_20_C
943,21,A,0.9872817823387358,0.4895678648053073,VIE,VIE_21_A
943,21,C,0.9743550630476913,0.1761306263948875,VIE,VIE_21_C
943,22,A,0.9906085400912692,0.5156154014078068,VIE,VIE_22_A
943,22,C,0.9687669164163325,0.1765746910875381,VIE,VIE_22_C
943,23,A,0.992603038013973,0.5757758292152935,VIE,VIE_23_A
943,23,C,0.9613716592721373,0.1730967378639612,VIE,VIE_23_C
943,24,A,0.9921662577152378,0.47652285990101206,VIE,VIE_24_A
943,24,C,0.9748423978967067,0.2057366556388296,VIE,VIE_24_C
943,25,A,0.9883273009919226,0.5201135088449103,VIE,VIE_25_A
943,25,C,0.9673169426795545,0.1572202512246643,VIE,VIE_25_C
943,26,A,0.988297441964456,0.5968573615613542,VIE,VIE_26_A
943,26,C,0.9789486828623504,0.1810951484388448,VIE,VIE_26_C
943,27,A,0.98221122857463,0.5274396628588958,VIE,VIE_27_A
943,27,C,0.9716799783919068,0.17890555320446447,VIE,VIE_27_C
943,28,A,0.9879629149923429,0.5222867604993061,VIE,VIE_28_A
943,28,C,0.9354414546342311,0.1926956084400747,VIE,VIE_28_C
943,29,B,0.9736563357608858,0.16963712325741295,VIE,VIE_29_B
943,30,F,0.9887879387843161,0.13800030713619443,VIE,VIE_30_F
944,1,A,0.9634716296579591,0.4754961283223301,VIE,VIE_1_A
944,1,C,0.9547086499376699,0.1758122181970098,VIE,VIE_1_C
944,2,A,0.9838062274688965,0.5384411092571291,VIE,VIE_2_A
944,2,C,0.97986234728478006,0.3887933462858592,VIE,VIE_2_C
944,3,A,0.9699269454341289,0.5003754135368095,VIE,VIE_3_A
944,3,C,0.9682843561372778,0.2190853765256883,VIE,VIE_3_C
944,4,A,0.981920760381645,0.4545959797502864,VIE,VIE_4_A
944,4,C,0.945096471925751,0.2081005092727419,VIE,VIE_4_C
944,5,A,0.9826400582019648,0.4303726835076834,VIE,VIE_5_A
944,5,C,0.9654141392515023,0.1686524973684427,VIE,VIE_5_C
944,6,A,0.9912813879005976,0.49511435957001093,VIE,VIE_6_A
944,6,C,0.9650661057455703,0.1674429389603451,VIE,VIE_6_C
944,7,A,0.984190064023674,0.4481532580516031,VIE,VIE_7_A
944,7,C,0.9810387310260713,0.1785205345242861,VIE,VIE_7_C
944,8,A,0.9697155412225038,0.4188409215102591,VIE,VIE_8_A
944,8,C,0.9872509865735489,0.1847839797060853,VIE,VIE_8_C
944,9,A,0.9787661964824954,0.49634263429497616,VIE,VIE_9_A
944,9,C,0.9877670433327563,0.1746483266218076,VIE,VIE_9_C
944,10,A,0.9743599267284169,0.5354921520239911,VIE,VIE_10_A
944,10,C,0.9511777355652428,0.1553195600014686,VIE,VIE_10_C
944,11,A,0.9934129292318119,0.47576780342578323,VIE,VIE_11_A
944,11,C,0.9709821995637664,0.2043792394095189,VIE,VIE_11_C
944,12,A,0.9780773292369285,0.5271886171642772,VIE,VIE_12_A
944,12,C,0.9486259940479272,0.1537703275108159,VIE,VIE_12_C
944,13,A,0.9899663245543736,0.43242682434742186,VIE,VIE_13_A
944,13,C,0.9457573518205304,0.1861476129912136,VIE,VIE_13_C
944,14,A,0.9850486078661264,0.5208601538904095,VIE,VIE_14_A
944,14,C,0.9723300928037208,0.1572109350521303,VIE,VIE_14_C
944,15,A,0.975870303133134,0.4882077735295805,VIE,VIE_15_A
944,15,C,0.9757624247119229,0.1647911079917003,VIE,VIE_15_C
944,16,A,0.9847517471640904,0.5028180945100704,VIE,VIE_16_A
944,16,C,0.9583677651647868,0.1696787022616957,VIE,VIE_16_C
944,17,A,0.9827451478921283,0.5585574939589139,VIE,VIE_17_A
944,17,C,0.9630789822528125,0.1640581840632245,VIE,VIE_17_C
944,18,A,0.980870745278757,0.519350659876601,VIE,VIE_18_A
944,18,C,0.9444002466158947,0.1892713820942883,VIE,VIE_18_C
944,19,A,0.9956007249287353,0.48531340351176117,VIE,VIE_19_A
944,19,C,0.9550102338094196,0.1958229395877125,VIE,VIE_19_C
944,20,A,0.9917863350984055,0.5222040549509815,VIE,VIE_20_A
944,20,C,0.9691894638977503,0.193697678526171,VIE,VIE_20_C
944,21,A,0.9881614310973589,0.48988004892754,VIE,VIE_21_A
944,21,C,0.9759982980660092,0.1764163981046371,VIE,VIE_21_C
944,22,A,0.9915209173450812,0.515950929252545,VIE,VIE_22_A
944,22,C,0.9702846235488097,0.1768419163868761,VIE,VIE_22_C
944,23,A,0.99337771253472,0.5760659233192876,VIE,VIE_23_A
944,23,C,0.9612255532815139,0.1730720299938724,VIE,VIE_23_C
944,24,A,0.9932802362850577,0.4769386481761961,VIE,VIE_24_A
944,24,C,0.9750226626334797,0.2057737286628196,VIE,VIE_24_C
944,25,A,0.9896592062761079,0.5206202080792821,VIE,VIE_25_A
944,25,C,0.9677042647457349,0.1572884782166221,VIE,VIE_25_C
944,26,A,0.9894156526208361,0.5972719135744159,VIE,VIE_26_A
944,26,C,0.9811239229368081,0.1814776992221711,VIE,VIE_26_C
944,27,A,0.9828138588990201,0.5276633797659742,VIE,VIE_27_A
944,27,C,0.9728884791538505,0.17911549065441082,VIE,VIE_27_C
944,28,A,0.9889224153108241,0.5226565928131484,VIE,VIE_28_A
944,28,C,0.9349430320390892,0.1925907446175606,VIE,VIE_28_C
944,29,B,0.9768842598264452,0.17014319931788027,VIE,VIE_29_B
944,30,F,0.995519613118376,0.138720676330511,VIE,VIE_30_F
945,1,A,0.9624581176553231,0.4751524330796573,VIE,VIE_1_A
945,1,C,0.9507376375615926,0.1751161844102646,VIE,VIE_1_C
945,2,A,0.9833005599996407,0.538273530626718,VIE,VIE_2_A
945,2,C,0.9792738029655508,0.3885870628855512,VIE,VIE_2_C
945,3,A,0.9692312915472124,0.5001404133801689,VIE,VIE_3_A
945,3,C,0.9668399382094655,0.218768713358648,VIE,VIE_3_C
945,4,A,0.9813336874539824,0.4544078490307689,VIE,VIE_4_A
945,4,C,0.9407144446589982,0.2071727590549909,VIE,VIE_4_C
945,5,A,0.982231444861605,0.430207978263978,VIE,VIE_5_A
